date,price,sqft_lot,sqft_living,grade,lat,long,yr_built,yr_renovated
20140929,240000,11841,2040,7,47.3691,-122.074,1994,0
20140915,575000,12155,2060,8,47.6378,-122.117,1968,0
20141201,1520000,11690,3720,10,47.5699,-122.226,2003,0
20140702,394500,6042,3002,8,47.4231,-122.186,2004,0
20140515,174950,5200,1060,6,47.3636,-122.093,1970,0
20141117,383000,21183,1830,7,47.4826,-122.128,1966,0
20140505,249950,15040,1550,6,47.4873,-122.099,1958,0
20150318,431000,2752,1690,8,47.6332,-122.108,1979,0
20140530,459900,11000,2580,7,47.5646,-122.181,1951,0
20140707,475000,8050,2510,7,47.7212,-122.172,1977,0
20140516,605000,2500,1290,8,47.6229,-122.298,1987,0
20150218,234950,7560,1450,7,47.3375,-122.276,1967,0
20140613,419000,7947,2690,8,47.4248,-122.153,1993,0
20140522,910000,10890,3340,9,47.6677,-122.136,1963,2000
20141203,392000,8921,2600,8,47.4423,-122.178,1991,0
20140825,915000,9808,3140,9,47.6383,-122.097,2001,0
20141114,630000,13995,3800,9,47.7741,-122.203,1983,0
20140710,416100,5490,2320,8,47.5091,-122.241,1956,0
20140821,285000,7350,2360,7,47.3417,-122.277,1965,0
20150506,353000,9600,1100,6,47.7,-122.175,1960,0
20140826,297950,5127,1390,8,47.4504,-122.206,1990,0
20141007,750000,21392,2180,8,47.7162,-122.246,1934,1979
20150402,525000,1074,1730,8,47.6692,-122.392,2006,0
20140715,495000,18112,2760,8,47.7363,-122.298,1968,0
20140825,710000,11448,2430,7,47.6971,-122.391,1949,0
20140730,310000,12950,2010,8,47.7222,-122.229,1953,0
20140516,205000,5200,1730,7,47.3628,-122.089,1978,0
20150508,530000,211266,2450,8,47.2215,-122.067,2004,0
20140724,725000,28433,3300,9,47.5072,-122.112,1998,0
20141125,195000,9520,720,6,47.7678,-122.316,1947,0
20140701,401000,11172,1240,7,47.6364,-122.037,1984,0
20140922,1030000,8200,3050,8,47.5647,-122.155,1962,0
20150403,251000,21600,1590,7,47.2159,-121.966,1971,0
20141027,667500,4841,2040,7,47.6778,-122.302,1949,0
20140623,300000,5550,1840,8,47.3937,-122.183,2004,0
20140814,610000,9021,1960,8,47.6349,-122.096,1973,0
20140703,1042030,43560,4110,11,47.6353,-122.18,1978,0
20141203,430000,19965,1830,8,47.7412,-122.088,1976,0
20150402,455000,92782,1330,6,47.6624,-121.868,1950,0
20140702,600000,9072,2190,7,47.6696,-122.149,1965,0
20150219,638000,1587,1720,9,47.6187,-122.299,2004,0
20141014,561000,5000,1710,7,47.5492,-122.389,1918,0
20141216,625000,5000,2180,8,47.5828,-122.396,1977,0
20150324,263950,11613,1700,7,47.2874,-122.187,1977,0
20141028,740000,9350,2960,9,47.6218,-122.094,1978,0
20140609,234999,8912,1330,6,47.4493,-122.274,1948,0
20150414,380000,3200,1940,8,47.4583,-122.118,2004,0
20140812,329500,9656,1500,7,47.7327,-121.982,1989,0
20140711,464950,64438,2230,7,47.4754,-122.007,1978,0
20150402,500000,9008,1700,8,47.7161,-122.317,1985,0
20140709,415000,11367,1840,7,47.7656,-122.358,1950,0
20140905,437500,205603,2100,8,47.3668,-122.505,1983,0
20140709,599000,5750,2580,7,47.6025,-122.294,1901,0
20141014,367000,8182,2350,8,47.3697,-122.106,1997,0
20150425,530000,3000,760,6,47.6633,-122.357,1922,0
20140604,989000,4000,3280,9,47.689,-122.396,2003,0
20140822,462600,4000,1320,6,47.5515,-122.262,1940,0
20150424,875000,10592,1690,8,47.58,-122.231,1973,2009
20140722,335000,47318,2060,8,47.2758,-122.265,1976,0
20140731,393000,5456,1450,7,47.5442,-122.297,1951,0
20140721,1340000,4905,2760,9,47.6591,-122.27,1938,0
20150323,590000,5788,2830,9,47.7604,-122.235,2001,0
20150421,671000,1475,1890,9,47.6472,-122.383,2015,0
20140728,925000,4500,2610,9,47.6701,-122.339,1909,0
20141006,245000,7250,1900,7,47.4869,-122.344,1967,0
20150402,392500,6572,930,7,47.6889,-122.301,1952,0
20140828,505000,12000,2730,8,47.7733,-122.271,1998,0
20140819,702000,6240,2650,8,47.6885,-122.021,2013,0
20140718,337000,4000,1010,7,47.5311,-122.382,1947,0
20141229,920000,10233,3550,9,47.5499,-122.1,1996,0
20140827,495500,6360,2130,7,47.7059,-122.301,1959,0
20140924,245000,7230,1840,7,47.3815,-122.228,1938,0
20140529,395000,1824,1320,6,47.585,-122.294,1909,0
20150217,335000,6315,990,7,47.7116,-122.214,1970,0
20141110,187000,10346,1020,6,47.1958,-122.002,1983,0
20141121,450000,7320,1570,7,47.5967,-122.14,1960,0
20140617,280000,7207,1930,7,47.3783,-122.182,1988,0
20140715,1375000,22763,3760,11,47.5333,-122.22,1969,0
20140609,265000,31505,1000,6,47.7659,-121.899,1960,0
20150423,795000,9600,1930,8,47.5747,-122.237,1958,0
20140529,510000,3800,2240,8,47.6887,-122.307,1929,0
20140628,699900,11500,2190,8,47.5668,-122.147,1972,0
20140812,839000,12469,2400,8,47.5861,-122.112,1958,0
20140715,396000,12409,1970,7,47.7489,-122.236,1968,0
20150507,365000,8458,2860,7,47.4269,-122.148,1983,0
20140711,440000,7225,1900,8,47.6394,-122.113,1970,0
20141104,405000,6667,2090,8,47.4648,-122.15,1997,0
20140515,295000,2500,850,7,47.5677,-122.36,1986,0
20140515,275000,1562,1840,7,47.5345,-122.364,2004,0
20141003,295000,288367,820,6,47.4196,-122.165,1930,1986
20140815,1500000,12240,4370,11,47.582,-122.199,1990,0
20140902,795000,10223,3190,10,47.6968,-122.102,1994,0
20140506,650000,36615,3480,8,47.5741,-122.05,1983,0
20140910,260000,13184,1690,7,47.476,-122.343,1959,0
20140806,382000,2710,1650,8,47.5173,-121.878,2008,0
20150421,790100,9341,2590,8,47.6496,-122.114,1985,0
20140521,220000,8005,2160,7,47.2668,-122.231,1993,0
20140605,799000,8547,3500,9,47.5613,-122.126,1994,0
20140723,1480000,7200,3920,10,47.5731,-122.284,1928,0
20140609,367300,14937,2190,8,47.3535,-122.273,1993,0
20150409,805000,4500,1890,7,47.6684,-122.356,1907,1993
20141215,730000,3400,1860,7,47.6714,-122.329,1920,0
20141123,402000,7704,1720,7,47.7368,-122.195,1969,0
20140530,750000,4674,2600,8,47.6782,-122.286,1976,0
20140730,458000,12196,1570,7,47.4866,-121.786,1972,0
20140828,898000,9753,3530,10,47.5539,-122.103,1997,0
20150323,308000,5642,1960,7,47.3167,-122.187,1998,0
20150506,385000,8296,2230,7,47.4386,-122.116,2004,0
20141006,1020000,4800,2720,8,47.6595,-122.283,1928,0
20141229,1425000,6240,2840,9,47.6285,-122.309,1905,0
20140723,240000,7362,1260,7,47.3602,-122.052,1984,0
20141001,217000,8505,1860,7,47.3106,-122.365,1967,0
20140630,972000,6300,2010,8,47.6457,-122.412,1937,0
20140507,361280,6400,820,7,47.55,-122.379,1944,0
20140804,385000,1450,1220,6,47.6361,-122.368,1905,0
20141105,475000,60984,2220,8,47.4802,-122.052,1987,0
20150402,724950,3638,2860,7,47.6631,-122.361,1924,0
20141027,935000,9701,4230,10,47.5444,-122.131,1999,0
20140908,169950,8470,840,6,47.3275,-122.338,1961,0
20141208,585000,5089,2290,9,47.5443,-122.172,2001,0
20150423,585000,5089,2290,9,47.5443,-122.172,2001,0
20150327,480000,12821,3480,10,47.2641,-122.215,2004,0
20141105,635000,36360,4260,8,47.764,-122.302,1935,0
20150204,368750,5717,2230,7,47.4388,-122.117,2004,0
20141202,432500,5500,3080,7,47.6031,-122.296,1900,0
20140903,589000,4337,2250,8,47.5908,-122.017,2004,0
20150414,840000,6327,3160,9,47.536,-122.066,2004,0
20150305,316500,3873,1770,7,47.4648,-122.144,2005,0
20150213,536000,8833,2880,7,47.5388,-121.89,2006,0
20150420,563750,25000,2690,8,47.5537,-122.026,1978,0
20141226,152500,7350,1730,6,47.3467,-122.307,1970,0
20150420,267950,7350,1730,6,47.3467,-122.307,1970,0
20150413,1640000,118047,4780,11,47.7243,-122.052,1994,0
20140623,269950,8400,2540,7,47.3754,-122.277,1977,0
20140721,731688,5772,2630,9,47.6952,-122.133,2006,0
20141203,240000,9000,1890,7,47.4425,-122.272,1959,0
20140903,555950,5040,1220,7,47.6957,-122.364,1961,0
20150427,289000,6300,710,6,47.5155,-122.374,1942,0
20140506,525000,11985,2970,9,47.6359,-122.052,1995,0
20141204,745000,11985,2970,9,47.6359,-122.052,1995,0
20141117,397000,7664,1000,7,47.7001,-122.311,1939,0
20150422,233000,8505,1980,7,47.538,-122.353,1965,0
20141016,625000,8259,1920,8,47.5616,-122.088,1979,0
20140729,535000,23505,2740,10,47.319,-122.26,1988,0
20150504,270000,7345,1740,7,47.3663,-122.285,1973,0
20140722,360000,7770,1300,7,47.7347,-122.192,1967,0
20140513,1105000,4000,2740,9,47.6343,-122.352,1905,0
20141111,970000,4000,4060,10,47.6375,-122.389,1953,1995
20141010,915000,18850,3490,9,47.5955,-122.176,1958,0
20140711,412000,10500,1430,7,47.6083,-122.132,1960,0
20150212,265000,9112,1860,7,47.3792,-122.282,1963,0
20140916,426000,7700,2120,7,47.7207,-122.165,1976,0
20141210,266000,12693,1860,8,47.3114,-122.395,1978,0
20141215,325000,4950,2330,6,47.5585,-122.29,1900,0
20150120,615000,5100,1670,7,47.5898,-122.291,1954,0
20150423,310000,7140,2130,8,47.3074,-122.341,1979,0
20140914,340000,7313,1900,7,47.7311,-122.232,1973,0
20150501,562500,2800,1170,5,47.6574,-122.345,1905,0
20140721,447000,1600,980,8,47.638,-122.375,2010,0
20140930,2450000,23115,4670,11,47.6183,-122.227,1992,0
20140520,250000,6300,2500,7,47.3781,-122.284,1961,0
20150102,633000,8044,2020,8,47.6247,-122.043,1990,0
20150423,310000,886,1290,7,47.7161,-122.295,2004,0
20141110,439000,113862,1620,7,47.4821,-121.719,1995,0
20140820,470000,2381,1710,8,47.5477,-122.004,2003,0
20150414,270000,8550,1720,7,47.2837,-122.207,1968,0
20141219,299500,8813,1820,7,47.2622,-122.303,1994,0
20140918,227000,10018,1130,6,47.3733,-122.275,1954,0
20140820,735000,2415,3040,8,47.5188,-122.256,1966,0
20140626,537000,7479,2410,7,47.7394,-122.288,1942,1988
20141209,699000,14470,2440,9,47.6401,-122.168,1970,0
20140902,330000,4533,800,6,47.6979,-122.325,1929,0
20140829,229000,7800,1030,7,47.473,-122.324,1954,0
20141121,200000,5600,1480,6,47.5045,-122.27,1947,0
20140812,522500,9707,1710,8,47.623,-122.105,1966,0
20150324,1295000,5350,3450,9,47.6389,-122.407,1925,0
20141110,2000000,16387,2610,9,47.7175,-122.278,2006,0
20141022,200000,55764,780,4,47.442,-122.105,1945,0
20150408,352000,7200,1260,7,47.7189,-122.178,1971,0
20150325,855000,6250,2590,9,47.6774,-122.267,1964,0
20140820,267000,12250,1580,8,47.3771,-122.315,1993,0
20140506,484000,6000,1660,7,47.6624,-122.291,1942,0
20140629,402000,15540,2950,8,47.3845,-122.152,1974,0
20150420,905000,5000,2240,8,47.6027,-122.295,1900,2014
20140808,274000,7500,1940,7,47.3736,-122.215,1966,0
20150409,475000,26445,1850,7,47.3412,-122.051,1962,1977
20141114,1535000,10050,5770,9,47.677,-122.275,1949,0
20140504,628000,6010,2280,7,47.6034,-122.289,1900,0
20140617,675000,6360,2740,8,47.5062,-122.385,1953,0
20141104,429900,4675,3760,8,47.3862,-122.048,2007,0
20140625,260000,8184,1580,7,47.4294,-122.331,1954,0
20140903,690000,4400,1600,7,47.6348,-122.281,1941,0
20150323,1081000,12172,2100,9,47.5458,-122.227,1961,0
20150409,360000,7333,2610,8,47.2721,-122.293,1988,0
20140619,499000,5000,1840,7,47.6808,-122.376,1910,0
20140818,159000,6534,1320,7,47.4806,-122.223,1952,0
20150327,430000,8100,1540,7,47.749,-122.351,1947,0
20150413,1050000,18625,2520,8,47.6409,-122.207,1959,0
20141113,725000,20000,3780,9,47.7603,-122.273,1978,0
20140710,150000,9527,1200,7,47.5112,-122.316,1959,0
20140721,840000,8712,2720,9,47.5616,-122.153,1976,0
20150415,499000,5700,3100,9,47.3696,-122.058,2011,0
20141014,285000,4000,1630,7,47.5351,-122.353,1968,0
20150308,340000,7201,1910,7,47.3908,-122.316,1987,0
20150505,405100,7300,1580,7,47.7598,-122.328,1955,0
20140807,464000,4898,1690,7,47.6834,-122.038,2003,0
20140529,723000,8680,1960,8,47.6076,-122.192,1959,0
20141211,430000,10441,4300,8,47.4786,-122.131,1979,0
20150430,645000,4255,1840,7,47.58,-122.392,1907,2005
20150508,1580000,19991,3480,10,47.6354,-122.214,1979,0
20140811,925000,4200,2710,7,47.6754,-122.307,1919,2014
20140709,759000,4750,2100,7,47.6695,-122.333,1975,0
20140805,690000,7800,1760,8,47.6945,-122.38,1954,0
20150326,358800,8140,2155,8,47.4204,-122.201,1996,0
20150413,683000,4000,1720,7,47.6197,-122.287,1925,0
20141208,650000,4240,1430,7,47.6595,-122.337,1924,0
20141209,288000,4807,2790,7,47.3098,-122.223,1949,0
20140707,209950,7300,1180,7,47.2857,-122.197,1968,0
20141008,939000,9248,2450,8,47.5476,-122.397,1933,1993
20140816,320000,5850,1330,7,47.5498,-122.298,1954,0
20140822,283748,9560,1940,7,47.2998,-122.387,1989,0
20140731,370000,7620,1600,7,47.774,-122.208,1987,0
20150327,399950,41689,3210,8,47.3493,-122.062,1989,0
20141212,360000,6902,2880,8,47.4332,-122.144,1976,2007
20141112,365000,8060,1160,7,47.5146,-122.386,1950,0
20141219,396900,3120,1360,7,47.6943,-122.307,1989,0
20150422,321000,4500,2014,7,47.3371,-122.256,2005,0
20150106,245000,7008,1440,7,47.3702,-122.182,1985,0
20141007,502000,4704,1570,8,47.5256,-122.392,1931,0
20140605,257000,7642,2330,8,47.2946,-122.37,1990,0
20140515,423000,7303,1880,7,47.7129,-122.203,1976,0
20150327,485000,9911,1850,7,47.6019,-122.116,1957,0
20141217,500000,8560,2230,8,47.4877,-122.143,2002,0
20141021,442000,4313,990,6,47.5677,-122.38,1917,0
20150512,475000,3825,1720,7,47.666,-122.327,1925,0
20150406,625000,9935,3230,8,47.7685,-122.257,1986,0
20141015,194000,6050,1180,6,47.4945,-122.249,1944,0
20140707,410000,19206,1450,7,47.62,-122.052,1989,0
20140612,1034500,10858,2370,9,47.6336,-122.192,2003,0
20150324,490000,6157,2570,7,47.5389,-121.89,2006,0
20141209,348500,7575,1870,7,47.7205,-122.218,1972,0
20150427,380000,3000,1220,6,47.6506,-122.346,1901,0
20141211,660000,2150,1770,8,47.6102,-122.314,1999,0
20150401,525000,6800,1500,7,47.6706,-122.268,1943,0
20140717,235000,8724,1110,7,47.3056,-122.206,1990,0
20150422,1210000,18069,4980,11,47.5348,-121.856,2006,0
20150324,397950,8116,2360,7,47.7635,-122.335,1916,1970
20141118,268000,7711,1600,7,47.284,-122.202,1999,0
20140521,525000,4000,1450,8,47.5554,-122.266,1948,0
20141006,549950,5860,2680,8,47.7557,-122.223,2001,0
20140827,370000,6600,1150,6,47.6709,-122.185,1970,0
20140926,299000,6693,1870,7,47.2774,-122.299,1996,0
20150115,715000,5000,3400,8,47.6728,-122.362,1977,0
20150424,430000,7200,1810,7,47.7207,-122.186,1966,0
20150210,345000,7191,1860,7,47.4338,-122.168,1975,0
20140527,1600000,19000,3790,10,47.724,-122.373,1985,0
20140518,534640,3500,2130,8,47.736,-122.159,1994,0
20141007,1225000,4500,2860,8,47.6463,-122.371,1915,0
20150413,351000,7274,2370,7,47.3982,-122.171,1997,0
20140715,745000,10409,2290,8,47.6351,-122.168,1972,0
20141105,320000,5329,1120,6,47.5421,-122.378,1929,0
20140731,555700,12420,1810,7,47.5888,-122.127,1957,0
20140708,690000,35400,3220,9,47.7547,-122.114,1991,0
20141231,449000,9697,1660,7,47.7564,-122.286,1952,0
20140502,308500,6174,850,7,47.7352,-122.328,1950,0
20150305,340000,5868,2665,9,47.3831,-122.185,2006,0
20150327,937750,3560,2580,7,47.6753,-122.304,1917,0
20140506,725126,12369,3200,10,47.5273,-122.143,1998,0
20150105,135000,3000,840,5,47.494,-122.275,1943,0
20150403,635000,7961,2970,8,47.7118,-122.29,1969,0
20140806,245500,7500,790,6,47.7644,-122.198,1950,0
20141202,230000,36509,2140,8,47.2668,-122.252,1903,1979
20150304,1770000,14603,2580,9,47.6199,-122.212,1951,0
20141110,425000,7875,2180,7,47.7543,-122.341,1955,0
20150420,220000,10423,1060,7,47.705,-122.313,1965,0
20140829,370000,9100,1860,8,47.7522,-122.304,1939,2006
20140917,390000,16815,1840,7,47.4837,-122.11,1972,0
20140603,239000,16480,1340,7,47.364,-122.162,1968,0
20150102,345000,7350,2320,8,47.4512,-122.131,1973,0
20140826,289000,8304,2110,7,47.3558,-122.173,1985,0
20150508,285000,8050,1840,7,47.3668,-122.312,1962,0
20140915,147400,9225,1080,7,47.4842,-122.346,1955,0
20150127,600000,4636,1290,7,47.6393,-122.301,1924,0
20140806,245000,10794,2210,7,47.4911,-122.224,1967,0
20150304,520000,10794,2210,7,47.4911,-122.224,1967,0
20140518,352500,14110,1410,7,47.5336,-121.76,1987,0
20150505,448000,24684,3740,9,47.3832,-122.057,1998,0
20140929,270000,7150,2440,7,47.3662,-122.282,1963,1985
20140826,872500,6000,2040,8,47.6334,-122.35,1951,0
20150318,2152500,6214,3840,10,47.6388,-122.406,1939,0
20140812,225000,7221,1660,7,47.4962,-122.32,1962,0
20141121,735000,6000,1640,9,47.6505,-122.375,1911,0
20150401,375000,8400,1310,7,47.7253,-122.197,1972,1989
20141023,169000,9775,1720,8,47.3731,-122.286,1978,0
20150304,279950,9775,1720,8,47.3731,-122.286,1978,0
20150116,1950000,18745,4020,10,47.6042,-122.21,1989,0
20140805,310000,2345,1960,7,47.5419,-122.288,2003,0
20140730,975000,35083,3240,9,47.6337,-122.154,1978,0
20141029,650000,11914,3610,7,47.5705,-122.175,1958,0
20141216,930000,4500,1800,7,47.6305,-122.347,1942,0
20150402,412000,5000,1960,7,47.5688,-122.363,1912,0
20150417,225000,10200,1250,6,47.4902,-122.256,1965,0
20140619,507000,7201,2120,8,47.7174,-122.337,2003,0
20150128,1755000,67953,3860,12,47.7469,-122.378,1927,0
20141117,230000,3011,1340,7,47.3839,-122.038,1995,0
20150223,316000,188465,1780,10,47.4506,-121.768,2001,0
20140910,616200,4832,3920,9,47.5202,-121.885,2014,0
20140829,509900,53578,1690,8,47.6546,-122.049,1984,0
20150316,370000,7753,2570,8,47.4237,-122.162,1987,0
20150306,619100,7030,1870,7,47.6999,-122.17,1977,0
20140821,805000,11250,2860,8,47.4534,-122.372,1956,0
20150202,612125,6000,1670,7,47.6517,-122.374,1950,0
20140912,350000,937,1070,8,47.6761,-122.3,2003,0
20141104,225000,15000,940,7,47.4312,-122.195,1960,0
20141022,335000,5701,2588,8,47.3449,-122.151,2008,0
20150331,972800,10457,3500,11,47.5198,-122.157,2001,0
20150202,500000,48096,1690,7,47.6745,-122.061,1973,0
20141223,2200000,7200,3790,10,47.6264,-122.289,1931,0
20141119,415000,8400,1090,7,47.6219,-122.115,1966,0
20140826,399000,10479,2240,7,47.5529,-122.356,1950,0
20140520,376000,4000,1150,7,47.6575,-122.394,1947,0
20141217,340000,3378,1870,7,47.5371,-122.393,1913,0
20141114,490000,7200,2990,8,47.4955,-122.16,1997,0
20140622,374000,6260,2580,7,47.4858,-122.185,2004,0
20150326,852000,3588,2220,7,47.6854,-122.308,1927,0
20141125,473000,12309,1620,7,47.6188,-122.029,1987,0
20150504,540000,25992,2590,8,47.5521,-122.03,1968,0
20140826,431000,12530,1390,8,47.7499,-122.29,1959,0
20150506,435000,7245,2270,7,47.7722,-122.315,1979,0
20140508,1051000,33976,2920,8,47.6164,-122.104,1964,0
20140513,450000,892,1250,8,47.5826,-122.387,2010,0
20150319,157500,27008,1100,6,47.4963,-122.249,1935,0
20141217,244000,7475,1500,8,47.3155,-122.365,1976,0
20150211,550000,10603,2800,9,47.7528,-122.195,2001,0
20140905,975000,183387,3420,10,47.633,-121.972,2000,0
20150205,426500,88426,2100,6,47.399,-122.011,1990,0
20140716,350000,3876,1790,7,47.575,-122.288,1904,0
20150210,615000,3876,1790,7,47.575,-122.288,1904,0
20150223,542000,12056,2220,8,47.7148,-122.101,1985,0
20141119,710000,6000,2000,7,47.6428,-122.348,1956,0
20150501,289950,9450,1770,8,47.3196,-122.272,1988,0
20141016,1900000,12668,4280,9,47.6185,-122.219,1947,2008
20141119,528000,5100,1260,7,47.6805,-122.384,1925,0
20150325,471000,5100,840,7,47.6779,-122.384,1949,0
20141203,250000,6643,1830,8,47.2601,-122.286,2001,0
20141027,155000,8400,970,7,47.3284,-122.331,1966,0
20140818,515000,8160,1740,7,47.7243,-122.363,1946,0
20150305,336600,8464,1654,7,47.3618,-122.033,1995,0
20150310,915000,2750,2390,8,47.6339,-122.354,1925,0
20140715,350000,7242,1080,7,47.7065,-122.235,1984,0
20140702,1300000,21600,2610,8,47.6245,-122.227,1966,0
20150305,175000,6164,1070,7,47.3377,-122.291,1967,0
20150330,545000,3880,1430,7,47.6844,-122.392,1949,0
20141227,475000,5400,2400,7,47.5099,-122.26,1965,0
20150430,390000,11505,670,5,47.499,-122.157,2003,0
20140717,645000,14000,2860,8,47.7306,-121.973,1995,0
20141202,410000,8187,2270,8,47.7573,-122.278,1954,0
20150331,480000,9861,2180,8,47.4817,-121.802,1997,0
20140701,725000,6000,1860,8,47.5981,-122.288,1959,0
20140522,1150000,219542,6040,11,47.5622,-122.003,1996,0
20140702,300000,11919,1010,6,47.7461,-122.322,1947,0
20150309,752000,8178,2570,8,47.5483,-122.261,1961,0
20140923,585000,3720,1950,8,47.5503,-121.997,2004,0
20150213,678700,10548,1970,8,47.6669,-122.179,1973,0
20150417,603000,11155,2110,9,47.6386,-122.058,1975,0
20150320,715000,7276,1650,7,47.6989,-122.399,1928,0
20141028,1395000,128502,3520,10,47.7448,-122.117,1981,0
20150429,1085000,7500,2840,11,47.7049,-122.224,1997,0
20150222,467500,4800,1490,7,47.5496,-122.391,1918,0
20141013,359000,7218,1650,7,47.7237,-122.335,1985,0
20140826,745000,4520,1960,8,47.58,-122.405,1922,2001
20140513,450000,42180,2450,7,47.3549,-122.111,1978,2000
20150408,935000,2000,1720,8,47.6384,-122.35,1910,2000
20140903,615000,3128,1980,8,47.5456,-122.016,2009,0
20140929,1031000,35741,4110,7,47.6642,-122.171,1976,0
20150106,283500,5577,1990,7,47.3191,-122.191,1999,0
20141202,340000,7102,860,6,47.7042,-122.369,1947,0
20150225,370000,9264,2320,8,47.4449,-122.274,1994,0
20140820,1150000,9624,4190,10,47.5642,-122.127,1999,0
20140510,265000,9533,1940,7,47.4139,-122.208,1962,0
20140826,480000,2370,2520,8,47.6109,-122.303,1908,0
20140617,667500,3800,1880,7,47.6841,-122.309,1927,0
20150227,1398000,10044,2910,10,47.5845,-122.199,1989,0
20140808,2300000,8816,5310,10,47.6221,-122.208,2013,0
20140616,465000,7500,2670,7,47.4608,-122.354,1966,0
20141020,192500,63737,470,5,47.2163,-121.984,1924,0
20150323,345000,5600,1060,6,47.5116,-122.379,1943,0
20140602,439800,6900,1120,7,47.6023,-122.132,1956,0
20140725,468000,8580,2250,7,47.7633,-122.199,1958,0
20140724,775000,8473,2070,8,47.6608,-122.19,1976,0
20140608,684680,9360,2370,8,47.6518,-122.123,1979,0
20150116,910000,27699,3570,11,47.7173,-122.098,1990,0
20140911,3640900,22257,4830,11,47.6409,-122.241,1990,0
20140617,375000,22470,1160,7,47.7595,-122.23,1976,0
20140911,250000,6600,1610,7,47.2827,-122.302,1994,0
20150212,3065000,7500,4150,11,47.6303,-122.362,1909,0
20141125,442500,7575,1840,7,47.7328,-122.198,1973,0
20140523,900000,217697,4080,10,47.2604,-122.139,2000,0
20140919,699000,4080,1820,8,47.6735,-122.401,1937,1987
20140506,360000,18768,2680,8,47.3182,-122.279,1965,0
20140909,1675000,25412,4790,12,47.603,-122.012,1999,0
20150129,675000,21000,2420,8,47.677,-122.165,1966,0
20140918,345000,8081,1130,7,47.7064,-122.355,1921,0
20150408,229000,5000,1320,7,47.5457,-122.363,1928,0
20150326,300000,12415,1290,6,47.3719,-122.461,1908,0
20140820,392500,1289,1600,8,47.6957,-122.375,1998,0
20140616,552000,2300,1120,7,47.6797,-122.384,1912,0
20141120,457000,7192,2060,7,47.7038,-122.317,1940,0
20141007,518000,13760,2830,8,47.7334,-121.97,1993,0
20140812,237000,6634,1210,7,47.4097,-122.193,1985,0
20150314,399950,11997,1560,7,47.5378,-121.742,1988,0
20150506,605000,17114,2260,7,47.7537,-122.296,1990,0
20140722,295000,8198,1850,7,47.4079,-122.186,1993,0
20150428,513000,8040,1930,7,47.7283,-122.218,1978,0
20141001,772500,4290,3230,9,47.6874,-122.161,2004,0
20141219,765000,4290,3230,9,47.6874,-122.161,2004,0
20141010,696950,5376,2450,7,47.6865,-122.396,1920,0
20150213,329000,5650,1200,7,47.5065,-122.249,1928,0
20141218,339999,8093,2360,8,47.3257,-122.17,1995,0
20140714,364500,9506,1060,7,47.7317,-122.31,1959,0
20140514,607500,6000,2220,7,47.648,-122.384,1923,0
20150408,550000,6664,880,6,47.6855,-122.199,1961,0
20150421,479900,9750,2510,8,47.7438,-122.229,1960,0
20150212,1120280,1774,2530,9,47.6362,-122.369,2013,0
20140512,192000,10540,700,6,47.438,-122.336,1953,0
20150413,250000,5200,1500,7,47.3653,-122.09,1977,0
20140715,340000,9879,1130,6,47.635,-121.964,1996,0
20141028,340000,6060,1420,7,47.5102,-122.372,1942,0
20141013,635250,22040,2210,8,47.5904,-122.194,1976,0
20150407,324800,5043,1170,6,47.5492,-122.302,1949,0
20140506,78000,16344,780,5,47.4739,-122.28,1942,0
20150409,400000,12875,1770,8,47.7438,-122.247,1988,0
20150506,640500,4505,1070,7,47.5305,-122.384,1919,0
20150430,570000,10929,1930,8,47.7657,-122.272,1964,0
20140625,1330000,2885,1940,8,47.6308,-122.369,1900,0
20150403,330490,7350,1440,7,47.4431,-122.138,1980,0
20140819,325000,5267,1740,7,47.3777,-122.023,1999,0
20150421,335000,5267,1740,7,47.3777,-122.023,1999,0
20141113,314000,13500,2210,7,47.4468,-122.282,1963,0
20140923,625000,3622,2190,8,47.6887,-122.312,1925,0
20140617,809000,7720,2590,9,47.659,-122.146,1988,0
20140818,535000,19485,2790,9,47.4688,-122.124,1990,0
20140821,275000,9178,2180,7,47.4364,-122.28,1963,0
20150417,358000,11900,2580,7,47.4475,-122.159,1967,0
20150313,297975,8100,2820,7,47.4944,-122.304,1947,0
20150504,492000,22239,1300,7,47.4801,-122.092,1945,1986
20140626,210000,8040,720,6,47.4662,-122.359,1943,0
20140827,622500,4550,2260,7,47.5714,-122.376,1928,0
20141022,550000,1092,1550,8,47.6355,-122.324,2004,0
20150226,190000,7700,1390,7,47.4559,-122.183,1965,0
20140728,340000,9362,2380,8,47.3148,-122.349,2000,0
20140725,678000,5964,2640,9,47.7043,-122.128,2003,0
20150428,275000,11970,2260,7,47.3896,-122.218,1962,0
20140915,493000,6720,1720,7,47.6138,-122.298,1947,0
20141216,147000,14000,1070,7,47.4971,-122.279,1960,0
20150204,334000,7225,2000,7,47.349,-122.167,1985,0
20140703,605000,10786,2800,8,47.5959,-122.116,1970,0
20150427,365000,61419,1450,8,47.3343,-122.16,1976,0
20141125,345000,10610,1620,6,47.474,-122.125,1958,0
20141030,999000,23292,2710,9,47.7608,-122.374,1956,0
20150402,470000,4220,1520,7,47.6876,-122.366,1910,0
20140624,599000,22572,2730,7,47.5951,-122.037,1968,1992
20140917,255000,10378,1740,7,47.3815,-122.09,1977,0
20150206,295000,28650,1800,7,47.3926,-122.166,1975,0
20140627,550000,16197,4150,10,47.3423,-122.183,2006,0
